actual_dataset,parameters_names,n_estimators,max_samples,contamination,max_features,fit_execution_time,auc_execution_time,execution_time,AUC_ROC
path_input_fan_id_06,n_estimator-50.0_contamination-0.1_max_samples-128.0_max_features-1.0,50.0,128.0,0.1,1.0,7.591267347335815,8.425904989242554,16.01717233657837,0.3457539460255829
path_input_fan_id_06,n_estimator-50.0_contamination-0.1_max_samples-128.0_max_features-1.0,50.0,128.0,0.1,1.0,7.719656467437744,8.308655738830566,16.02831220626831,0.3303458383529899
path_input_fan_id_06,n_estimator-50.0_contamination-0.1_max_samples-128.0_max_features-1.0,50.0,128.0,0.1,1.0,7.648469924926758,8.322503566741943,15.9709734916687,0.3162422019474989
path_input_fan_id_06,n_estimator-50.0_contamination-0.1_max_samples-128.0_max_features-1.0,50.0,128.0,0.1,1.0,7.679093599319458,8.30752944946289,15.986623048782349,0.3369756217340259
path_input_fan_id_06,n_estimator-50.0_contamination-0.1_max_samples-128.0_max_features-1.0,50.0,128.0,0.1,1.0,7.625479221343994,8.38508653640747,16.010565757751465,0.3352184222036357
path_input_fan_id_06,n_estimator-50.0_contamination-0.1_max_samples-128.0_max_features-1.0,50.0,128.0,0.1,1.0,7.586595058441162,8.257445812225342,15.844040870666504,0.3243759639658996
path_input_fan_id_06,n_estimator-50.0_contamination-0.1_max_samples-128.0_max_features-1.0,50.0,128.0,0.1,1.0,7.602176666259766,8.281651020050049,15.883827686309814,0.3420784063965133
path_input_fan_id_06,n_estimator-50.0_contamination-0.1_max_samples-128.0_max_features-1.0,50.0,128.0,0.1,1.0,7.571917533874512,8.260665893554688,15.8325834274292,0.3364768533083693
path_input_fan_id_06,n_estimator-50.0_contamination-0.1_max_samples-128.0_max_features-1.0,50.0,128.0,0.1,1.0,7.655569791793823,8.304930448532104,15.960500240325928,0.336430813146001
path_input_fan_id_06,n_estimator-50.0_contamination-0.1_max_samples-128.0_max_features-1.0,50.0,128.0,0.1,1.0,7.6090407371521,8.272156953811646,15.881197690963743,0.3384182134882329
path_input_fan_id_06,n_estimator-50.0_contamination-0.1_max_samples-128.0_max_features-1.0,50.0,128.0,0.1,1.0,7.586625814437866,8.260815143585205,15.847440958023071,0.3416947383767774
path_input_fan_id_06,n_estimator-50.0_contamination-0.1_max_samples-128.0_max_features-1.0,50.0,128.0,0.1,1.0,7.633225202560425,8.417469263076782,16.050694465637207,0.3348731209858734
path_input_fan_id_06,n_estimator-50.0_contamination-0.1_max_samples-128.0_max_features-1.0,50.0,128.0,0.1,1.0,7.765769720077515,8.449456691741943,16.215226411819458,0.3351340152392937
path_input_fan_id_06,n_estimator-50.0_contamination-0.1_max_samples-128.0_max_features-1.0,50.0,128.0,0.1,1.0,7.74207067489624,8.44893503189087,16.19100570678711,0.3447794292554538
path_input_fan_id_06,n_estimator-50.0_contamination-0.1_max_samples-128.0_max_features-1.0,50.0,128.0,0.1,1.0,7.774956464767456,8.37051796913147,16.145474433898926,0.3365152201103428
path_input_fan_id_06,n_estimator-50.0_contamination-0.1_max_samples-128.0_max_features-1.0,50.0,128.0,0.1,1.0,7.704855918884277,8.491158962249756,16.196014881134033,0.3386407409396798
path_input_fan_id_06,n_estimator-50.0_contamination-0.1_max_samples-128.0_max_features-1.0,50.0,128.0,0.1,1.0,7.744644641876221,8.447570085525513,16.192214727401733,0.3402444732621756
path_input_fan_id_06,n_estimator-50.0_contamination-0.1_max_samples-128.0_max_features-1.0,50.0,128.0,0.1,1.0,7.75905442237854,8.448087930679321,16.20714235305786,0.3529899248778017
path_input_fan_id_06,n_estimator-50.0_contamination-0.1_max_samples-128.0_max_features-1.0,50.0,128.0,0.1,1.0,7.711878299713135,8.448259830474854,16.16013813018799,0.3411422564283576
path_input_fan_id_06,n_estimator-50.0_contamination-0.1_max_samples-128.0_max_features-1.0,50.0,128.0,0.1,1.0,7.713950634002685,8.462681770324707,16.176632404327393,0.3351723820412673
path_input_fan_id_06,n_estimator-50.0_contamination-0.1_max_samples-128.0_max_features-1.0,50.0,128.0,0.1,1.0,7.712617874145508,8.385348320007324,16.097966194152832,0.331021094067725
path_input_fan_id_06,n_estimator-50.0_contamination-0.1_max_samples-128.0_max_features-1.0,50.0,128.0,0.1,1.0,7.696495532989502,8.338351249694824,16.034846782684326,0.3389553487158632
path_input_fan_id_06,n_estimator-50.0_contamination-0.1_max_samples-128.0_max_features-1.0,50.0,128.0,0.1,1.0,7.71863865852356,8.402262449264526,16.120901107788086,0.3397763982780979
path_input_fan_id_06,n_estimator-50.0_contamination-0.1_max_samples-128.0_max_features-1.0,50.0,128.0,0.1,1.0,7.762237310409546,8.433221578598022,16.19545888900757,0.3463754882175551
path_input_fan_id_06,n_estimator-50.0_contamination-0.1_max_samples-128.0_max_features-1.0,50.0,128.0,0.1,1.0,7.695671796798706,8.432947397232056,16.12861919403076,0.3362006123341595
path_input_fan_id_06,n_estimator-50.0_contamination-0.1_max_samples-128.0_max_features-1.0,50.0,128.0,0.1,1.0,7.727091073989868,8.401230335235596,16.128321409225464,0.3388555950307318
path_input_fan_id_06,n_estimator-50.0_contamination-0.1_max_samples-128.0_max_features-1.0,50.0,128.0,0.1,1.0,7.711880683898926,8.369993925094604,16.08187460899353,0.3327245800753524
path_input_fan_id_06,n_estimator-50.0_contamination-0.1_max_samples-128.0_max_features-1.0,50.0,128.0,0.1,1.0,7.779909372329712,8.401439666748047,16.18134903907776,0.3426078682637488
path_input_fan_id_06,n_estimator-50.0_contamination-0.1_max_samples-128.0_max_features-1.0,50.0,128.0,0.1,1.0,7.773812770843506,8.370006799697876,16.143819570541382,0.3313050084023296
path_input_fan_id_06,n_estimator-50.0_contamination-0.1_max_samples-128.0_max_features-1.0,50.0,128.0,0.1,1.0,7.759162425994873,8.402493238449097,16.16165566444397,0.3361085320094229
