actual_dataset,parameters_names,n_estimators,max_samples,contamination,max_features,fit_execution_time,auc_execution_time,execution_time,AUC_ROC
path_input_fan_id_06,n_estimator-50.0_contamination-0.1_max_samples-128.0_max_features-0.3,50.0,128.0,0.1,0.3,68.7157473564148,41.37978649139404,110.09553384780884,0.3442192739466395
path_input_fan_id_06,n_estimator-50.0_contamination-0.1_max_samples-128.0_max_features-0.3,50.0,128.0,0.1,0.3,70.50367546081543,41.47510147094727,111.9787769317627,0.338141972514023
path_input_fan_id_06,n_estimator-50.0_contamination-0.1_max_samples-128.0_max_features-0.3,50.0,128.0,0.1,0.3,70.07105922698975,41.61664605140686,111.6877052783966,0.343444264546773
path_input_fan_id_06,n_estimator-50.0_contamination-0.1_max_samples-128.0_max_features-0.3,50.0,128.0,0.1,0.3,69.5548529624939,42.19504618644714,111.74989914894104,0.3534503265014848
path_input_fan_id_06,n_estimator-50.0_contamination-0.1_max_samples-128.0_max_features-0.3,50.0,128.0,0.1,0.3,69.35929942131042,42.4850959777832,111.84439539909364,0.3330161677703516
path_input_fan_id_06,n_estimator-50.0_contamination-0.1_max_samples-128.0_max_features-0.3,50.0,128.0,0.1,0.3,69.29657483100891,42.90060639381409,112.197181224823,0.3301386576223325
path_input_fan_id_06,n_estimator-50.0_contamination-0.1_max_samples-128.0_max_features-0.3,50.0,128.0,0.1,0.3,69.37471032142639,42.66342043876648,112.03813076019289,0.3396459511513877
path_input_fan_id_06,n_estimator-50.0_contamination-0.1_max_samples-128.0_max_features-0.3,50.0,128.0,0.1,0.3,69.46959900856018,42.556540966033936,112.02613997459412,0.3314124354478556
path_input_fan_id_06,n_estimator-50.0_contamination-0.1_max_samples-128.0_max_features-0.3,50.0,128.0,0.1,0.3,69.18866014480591,42.1261522769928,111.3148124217987,0.3387098011832322
path_input_fan_id_06,n_estimator-50.0_contamination-0.1_max_samples-128.0_max_features-0.3,50.0,128.0,0.1,0.3,68.73858618736267,41.17998719215393,109.9185733795166,0.3370063151756048
path_input_fan_id_06,n_estimator-50.0_contamination-0.1_max_samples-128.0_max_features-0.3,50.0,128.0,0.1,0.3,68.51289916038513,41.38024044036865,109.89313960075378,0.3393466900959937
path_input_fan_id_06,n_estimator-50.0_contamination-0.1_max_samples-128.0_max_features-0.3,50.0,128.0,0.1,0.3,69.60835194587708,41.412126541137695,111.02047848701476,0.3345738599304793
path_input_fan_id_06,n_estimator-50.0_contamination-0.1_max_samples-128.0_max_features-0.3,50.0,128.0,0.1,0.3,69.27480053901672,42.61673617362976,111.89153671264648,0.3302921248302269
path_input_fan_id_06,n_estimator-50.0_contamination-0.1_max_samples-128.0_max_features-0.3,50.0,128.0,0.1,0.3,69.28852534294128,42.29022264480591,111.5787479877472,0.3339216242969283
