actual_dataset,parameters_names,n_estimators,max_samples,contamination,max_features,fit_execution_time,auc_execution_time,execution_time,AUC_ROC
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,7.093359708786011,7.79698920249939,14.8903489112854,0.3143392085696088
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,7.097635984420776,7.938801527023315,15.036437511444092,0.3252890938528709
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,8.585095643997192,8.382832050323486,16.96792769432068,0.3367262375211977
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,7.58690619468689,8.704116821289062,16.291023015975952,0.3175083064126273
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,7.20611834526062,7.868649482727051,15.074767827987673,0.3057258615265383
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,7.166022300720215,7.912245988845825,15.07826828956604,0.3140706409557937
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,7.211165189743042,7.923730134963989,15.134895324707031,0.3220931392484711
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,7.187106609344482,7.977063655853271,15.164170265197754,0.3437972391249299
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,7.148347616195679,7.953082799911499,15.101430416107178,0.2862009960021792
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,7.229990243911743,8.112795352935791,15.342785596847534,0.3085112913498208
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,7.815605640411377,8.067584991455078,15.883190631866457,0.3159007374099339
