actual_dataset,parameters_names,n_estimators,max_samples,contamination,max_features,fit_execution_time,auc_execution_time,execution_time,AUC_ROC
path_input_fan_id_06,n_estimator-10.0_contamination-0.1_max_samples-128.0_max_features-0.5,10.0,128.0,0.1,0.5,31.56491255760193,21.30561780929565,52.87053036689758,0.2955624956837347
path_input_fan_id_06,n_estimator-10.0_contamination-0.1_max_samples-128.0_max_features-0.5,10.0,128.0,0.1,0.5,31.509695291519165,21.50979781150818,53.019493103027344,0.281504899440612
path_input_fan_id_06,n_estimator-10.0_contamination-0.1_max_samples-128.0_max_features-0.5,10.0,128.0,0.1,0.5,31.36214542388916,21.58582878112793,52.94797420501709,0.2903062438133532
path_input_fan_id_06,n_estimator-10.0_contamination-0.1_max_samples-128.0_max_features-0.5,10.0,128.0,0.1,0.5,31.39080238342285,21.43355822563172,52.824360609054565,0.2848044444103406
path_input_fan_id_06,n_estimator-10.0_contamination-0.1_max_samples-128.0_max_features-0.5,10.0,128.0,0.1,0.5,31.57577085494995,21.42958354949951,53.00535440444946,0.2886104311661205
path_input_fan_id_06,n_estimator-10.0_contamination-0.1_max_samples-128.0_max_features-0.5,10.0,128.0,0.1,0.5,31.326175689697266,21.49303388595581,52.81920957565308,0.2843440427866576
path_input_fan_id_06,n_estimator-10.0_contamination-0.1_max_samples-128.0_max_features-0.5,10.0,128.0,0.1,0.5,31.24517560005188,21.271095037460327,52.51627063751221,0.2953322948718933
path_input_fan_id_06,n_estimator-10.0_contamination-0.1_max_samples-128.0_max_features-0.5,10.0,128.0,0.1,0.5,31.48163890838623,21.367846965789795,52.849485874176025,0.2745374882022084
path_input_fan_id_06,n_estimator-10.0_contamination-0.1_max_samples-128.0_max_features-0.5,10.0,128.0,0.1,0.5,31.408971548080444,21.47952771186829,52.88849925994873,0.2788844468658159
path_input_fan_id_06,n_estimator-10.0_contamination-0.1_max_samples-128.0_max_features-0.5,10.0,128.0,0.1,0.5,31.28159785270691,21.445671319961548,52.72726917266846,0.2903292638945373
path_input_fan_id_06,n_estimator-10.0_contamination-0.1_max_samples-128.0_max_features-0.5,10.0,128.0,0.1,0.5,31.37851119041443,21.367433071136475,52.7459442615509,0.2880886426592798
path_input_fan_id_06,n_estimator-10.0_contamination-0.1_max_samples-128.0_max_features-0.5,10.0,128.0,0.1,0.5,31.29468035697937,21.353452920913696,52.648133277893066,0.2714374506027424
