actual_dataset,parameters_names,n_estimators,max_samples,contamination,max_features,fit_execution_time,auc_execution_time,execution_time,AUC_ROC
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-256.0_max_features-0.3,7.0,256.0,0.1,0.3,17.62956166267395,14.00574254989624,31.63530421257019,0.2665917235134782
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-256.0_max_features-0.3,7.0,256.0,0.1,0.3,17.744697093963623,13.90761661529541,31.65231370925904,0.2744761013190506
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-256.0_max_features-0.3,7.0,256.0,0.1,0.3,17.674946784973145,13.90841031074524,31.583357095718384,0.2994183592820804
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-256.0_max_features-0.3,7.0,256.0,0.1,0.3,17.72899603843689,13.941750049591064,31.67074608802796,0.2821878285157418
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-256.0_max_features-0.3,7.0,256.0,0.1,0.3,17.699989795684814,13.908294439315796,31.60828423500061,0.2879812156137537
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-256.0_max_features-0.3,7.0,256.0,0.1,0.3,17.517800092697144,14.00252914428711,31.520329236984253,0.298259681862478
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-256.0_max_features-0.3,7.0,256.0,0.1,0.3,17.575133800506592,14.033320903778076,31.608454704284668,0.285310886196392
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-256.0_max_features-0.3,7.0,256.0,0.1,0.3,17.605215311050415,14.10130739212036,31.706522703170776,0.3054688039533152
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-256.0_max_features-0.3,7.0,256.0,0.1,0.3,17.601665019989014,13.974404335021973,31.576069355010983,0.296249261439062
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-256.0_max_features-0.3,7.0,256.0,0.1,0.3,17.730006456375122,13.926413774490356,31.65642023086548,0.2876167309950046
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-256.0_max_features-0.3,7.0,256.0,0.1,0.3,17.671024560928345,13.877915382385254,31.5489399433136,0.3078859124776513
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-256.0_max_features-0.3,7.0,256.0,0.1,0.3,17.664639234542847,13.972105026245115,31.636744260787964,0.3165337896424981
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-256.0_max_features-0.3,7.0,256.0,0.1,0.3,17.82824444770813,14.129736185073853,31.957980632781982,0.2782974347956201
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-256.0_max_features-0.3,7.0,256.0,0.1,0.3,17.68402409553528,14.11346983909607,31.797493934631348,0.3025529270033226
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-256.0_max_features-0.3,7.0,256.0,0.1,0.3,17.574232816696167,13.986857414245604,31.56109023094177,0.3039226218337796
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-256.0_max_features-0.3,7.0,256.0,0.1,0.3,17.729634761810303,14.034313440322876,31.76394820213318,0.3110703570414591
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-256.0_max_features-0.3,7.0,256.0,0.1,0.3,17.689126014709473,13.95871901512146,31.647845029830933,0.2980947046139916
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-256.0_max_features-0.3,7.0,256.0,0.1,0.3,17.655243635177612,13.87829875946045,31.53354239463806,0.292945879789136
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-256.0_max_features-0.3,7.0,256.0,0.1,0.3,17.66868281364441,13.972071647644045,31.64075446128845,0.2939664367216335
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-256.0_max_features-0.3,7.0,256.0,0.1,0.3,17.602005004882812,13.97205138206482,31.574056386947632,0.3001588385601706
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-256.0_max_features-0.3,7.0,256.0,0.1,0.3,17.645233631134033,13.911766529083252,31.557000160217285,0.3031092456319396
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-256.0_max_features-0.3,7.0,256.0,0.1,0.3,17.662044763565063,13.92477798461914,31.586822748184204,0.3026411706478618
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-256.0_max_features-0.3,7.0,256.0,0.1,0.3,17.751319646835327,15.07812523841858,32.829444885253906,0.2925353550080186
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-256.0_max_features-0.3,7.0,256.0,0.1,0.3,18.601650953292847,13.940315008163452,32.5419659614563,0.3101802472356719
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-256.0_max_features-0.3,7.0,256.0,0.1,0.3,17.807180166244507,14.097589015960692,31.9047691822052,0.3239462557837954
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-256.0_max_features-0.3,7.0,256.0,0.1,0.3,17.655333280563354,14.034878730773926,31.69021201133728,0.3267355222872753
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-256.0_max_features-0.3,7.0,256.0,0.1,0.3,17.613125562667847,13.99963116645813,31.612756729125977,0.2905594647063789
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-256.0_max_features-0.3,7.0,256.0,0.1,0.3,17.750362396240234,13.972675800323486,31.72303819656372,0.2831930387274499
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-256.0_max_features-0.3,7.0,256.0,0.1,0.3,17.634352922439575,13.97300100326538,31.60735392570496,0.2938244795543312
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-256.0_max_features-0.3,7.0,256.0,0.1,0.3,17.659051656723022,13.89832067489624,31.557372331619263,0.2985973097198456
