actual_dataset,parameters_names,n_estimators,max_samples,contamination,max_features,fit_execution_time,auc_execution_time,execution_time,AUC_ROC
path_input_fan_id_06,n_estimator-50.0_contamination-0.1_max_samples-256.0_max_features-1.0,50.0,256.0,0.1,1.0,7.446799993515015,8.180306673049927,15.62710666656494,0.2919483429378227
path_input_fan_id_06,n_estimator-50.0_contamination-0.1_max_samples-256.0_max_features-1.0,50.0,256.0,0.1,1.0,7.48063588142395,8.133457899093628,15.614093780517578,0.2929075129871624
path_input_fan_id_06,n_estimator-50.0_contamination-0.1_max_samples-256.0_max_features-1.0,50.0,256.0,0.1,1.0,7.450002193450928,8.931278944015503,16.38128113746643,0.2926849855357156
path_input_fan_id_06,n_estimator-50.0_contamination-0.1_max_samples-256.0_max_features-1.0,50.0,256.0,0.1,1.0,8.165133476257324,9.041553735733032,17.206687211990356,0.2943807981829482
path_input_fan_id_06,n_estimator-50.0_contamination-0.1_max_samples-256.0_max_features-1.0,50.0,256.0,0.1,1.0,8.28060007095337,8.524724960327148,16.805325031280518,0.2928998396267677
path_input_fan_id_06,n_estimator-50.0_contamination-0.1_max_samples-256.0_max_features-1.0,50.0,256.0,0.1,1.0,7.4489476680755615,8.101500988006592,15.550448656082152,0.2926619654545315
path_input_fan_id_06,n_estimator-50.0_contamination-0.1_max_samples-256.0_max_features-1.0,50.0,256.0,0.1,1.0,7.478504419326782,8.114500999450684,15.593005418777466,0.2907973388786151
path_input_fan_id_06,n_estimator-50.0_contamination-0.1_max_samples-256.0_max_features-1.0,50.0,256.0,0.1,1.0,7.55582594871521,8.241701602935791,15.797527551651,0.2946109989947897
path_input_fan_id_06,n_estimator-50.0_contamination-0.1_max_samples-256.0_max_features-1.0,50.0,256.0,0.1,1.0,7.540363311767578,8.242154359817505,15.782517671585085,0.2918178958111125
path_input_fan_id_06,n_estimator-50.0_contamination-0.1_max_samples-256.0_max_features-1.0,50.0,256.0,0.1,1.0,7.629162311553955,8.24265456199646,15.871816873550417,0.2940738637671595
