actual_dataset,parameters_names,n_estimators,max_samples,contamination,max_features,fit_execution_time,auc_execution_time,execution_time,AUC_ROC
path_input_fan_id_06,n_estimator-30.0_contamination-0.1_max_samples-256.0_max_features-1.0,30.0,256.0,0.1,1.0,7.411595344543457,8.169723749160767,15.581319093704224,0.2888713254195409
path_input_fan_id_06,n_estimator-30.0_contamination-0.1_max_samples-256.0_max_features-1.0,30.0,256.0,0.1,1.0,7.476856231689453,8.082006931304932,15.558863162994385,0.2899993093975644
path_input_fan_id_06,n_estimator-30.0_contamination-0.1_max_samples-256.0_max_features-1.0,30.0,256.0,0.1,1.0,7.417104959487915,8.20549988746643,15.622604846954346,0.2904059974984845
path_input_fan_id_06,n_estimator-30.0_contamination-0.1_max_samples-256.0_max_features-1.0,30.0,256.0,0.1,1.0,7.493398666381836,8.300023555755615,15.793422222137451,0.2921401769476907
path_input_fan_id_06,n_estimator-30.0_contamination-0.1_max_samples-256.0_max_features-1.0,30.0,256.0,0.1,1.0,7.599668979644775,8.39037537574768,15.990044355392456,0.2920404232625593
path_input_fan_id_06,n_estimator-30.0_contamination-0.1_max_samples-256.0_max_features-1.0,30.0,256.0,0.1,1.0,7.704180717468262,8.505802392959595,16.209983110427856,0.2906668917519049
path_input_fan_id_06,n_estimator-30.0_contamination-0.1_max_samples-256.0_max_features-1.0,30.0,256.0,0.1,1.0,8.106112480163574,8.992733001708984,17.09884548187256,0.287973542253359
path_input_fan_id_06,n_estimator-30.0_contamination-0.1_max_samples-256.0_max_features-1.0,30.0,256.0,0.1,1.0,8.360020875930786,9.057063341140749,17.417084217071533,0.2882574565879635
path_input_fan_id_06,n_estimator-30.0_contamination-0.1_max_samples-256.0_max_features-1.0,30.0,256.0,0.1,1.0,7.69158411026001,8.162242889404297,15.853826999664308,0.289792128666907
path_input_fan_id_06,n_estimator-30.0_contamination-0.1_max_samples-256.0_max_features-1.0,30.0,256.0,0.1,1.0,7.440088748931885,8.069786310195923,15.509875059127808,0.2925468650486107
path_input_fan_id_06,n_estimator-30.0_contamination-0.1_max_samples-256.0_max_features-1.0,30.0,256.0,0.1,1.0,7.532832145690918,8.208789110183716,15.741621255874634,0.2878430951266488
path_input_fan_id_06,n_estimator-30.0_contamination-0.1_max_samples-256.0_max_features-1.0,30.0,256.0,0.1,1.0,7.47354245185852,8.120199918746948,15.593742370605469,0.290037676199538
path_input_fan_id_06,n_estimator-30.0_contamination-0.1_max_samples-256.0_max_features-1.0,30.0,256.0,0.1,1.0,7.368991613388061,8.120410919189453,15.489402532577516,0.2901220831638799
path_input_fan_id_06,n_estimator-30.0_contamination-0.1_max_samples-256.0_max_features-1.0,30.0,256.0,0.1,1.0,7.412176609039307,8.059669256210327,15.471845865249634,0.2913728409082189
path_input_fan_id_06,n_estimator-30.0_contamination-0.1_max_samples-256.0_max_features-1.0,30.0,256.0,0.1,1.0,7.420451164245605,8.340007781982422,15.760458946228027,0.2874133869445446
path_input_fan_id_06,n_estimator-30.0_contamination-0.1_max_samples-256.0_max_features-1.0,30.0,256.0,0.1,1.0,7.483976602554321,8.279700756072998,15.76367735862732,0.2877586881623069
path_input_fan_id_06,n_estimator-30.0_contamination-0.1_max_samples-256.0_max_features-1.0,30.0,256.0,0.1,1.0,7.463516235351562,8.265894174575806,15.729410409927368,0.2897153950629599
path_input_fan_id_06,n_estimator-30.0_contamination-0.1_max_samples-256.0_max_features-1.0,30.0,256.0,0.1,1.0,7.490525007247925,8.256958484649658,15.747483491897585,0.2931300404386092
path_input_fan_id_06,n_estimator-30.0_contamination-0.1_max_samples-256.0_max_features-1.0,30.0,256.0,0.1,1.0,7.4845216274261475,8.284054040908813,15.76857566833496,0.2914035343497978
path_input_fan_id_06,n_estimator-30.0_contamination-0.1_max_samples-256.0_max_features-1.0,30.0,256.0,0.1,1.0,7.530357360839844,8.274760246276855,15.8051176071167,0.2860014886319165
path_input_fan_id_06,n_estimator-30.0_contamination-0.1_max_samples-256.0_max_features-1.0,30.0,256.0,0.1,1.0,7.505227565765381,8.227647542953491,15.732875108718872,0.2863160964081
path_input_fan_id_06,n_estimator-30.0_contamination-0.1_max_samples-256.0_max_features-1.0,30.0,256.0,0.1,1.0,7.514170408248901,8.308170795440674,15.822341203689575,0.2884339438770421
