actual_dataset,parameters_names,n_estimators,max_samples,contamination,max_features,fit_execution_time,auc_execution_time,execution_time,AUC_ROC
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-128.0_max_features-0.5,7.0,128.0,0.1,0.5,24.189921379089355,17.35237693786621,41.542298316955566,0.3022421559073365
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-128.0_max_features-0.5,7.0,128.0,0.1,0.5,24.17850136756897,17.4272141456604,41.60571551322937,0.2970779843616915
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-128.0_max_features-0.5,7.0,128.0,0.1,0.5,24.076695203781128,17.445120334625244,41.52181553840637,0.3150643411269097
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-128.0_max_features-0.5,7.0,128.0,0.1,0.5,24.198301315307617,17.34644889831543,41.54475021362305,0.274598875085366
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-128.0_max_features-0.5,7.0,128.0,0.1,0.5,24.199079036712646,17.364617824554443,41.56369686126709,0.2747561789734578
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-128.0_max_features-0.5,7.0,128.0,0.1,0.5,24.4219172000885,17.41276788711548,41.83468508720398,0.3044597570614099
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-128.0_max_features-0.5,7.0,128.0,0.1,0.5,24.36216735839844,17.39594316482544,41.75811052322388,0.3218629384366295
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-128.0_max_features-0.5,7.0,128.0,0.1,0.5,24.256330728530884,17.38254714012146,41.63887786865234,0.3110550103206697
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-128.0_max_features-0.5,7.0,128.0,0.1,0.5,24.121580600738525,17.334430694580078,41.4560112953186,0.3291948342937822
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-128.0_max_features-0.5,7.0,128.0,0.1,0.5,24.25355219841004,17.38230276107788,41.63585495948792,0.2982174783803071
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-128.0_max_features-0.5,7.0,128.0,0.1,0.5,24.192283391952515,17.428619146347046,41.62090253829956,0.3185787401876904
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-128.0_max_features-0.5,7.0,128.0,0.1,0.5,24.214300632476807,17.383467435836792,41.5977680683136,0.2769699434473339
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-128.0_max_features-0.5,7.0,128.0,0.1,0.5,24.14090847969055,17.540653705596924,41.68156218528748,0.3019889350143108
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-128.0_max_features-0.5,7.0,128.0,0.1,0.5,24.04182481765747,17.352984189987183,41.39480900764465,0.3264823013942496
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-128.0_max_features-0.5,7.0,128.0,0.1,0.5,24.053546667099,17.351426362991333,41.40497303009033,0.2894928676115131
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-128.0_max_features-0.5,7.0,128.0,0.1,0.5,24.11372685432434,17.430136919021606,41.54386377334595,0.3003084690878677
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-128.0_max_features-0.5,7.0,128.0,0.1,0.5,24.17107391357422,17.41200089454651,41.58307480812073,0.2689090783526829
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-128.0_max_features-0.5,7.0,128.0,0.1,0.5,24.20431089401245,17.350319147109985,41.55463004112244,0.2993301156375412
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-128.0_max_features-0.5,7.0,128.0,0.1,0.5,24.251676321029663,17.35730242729187,41.60897874832153,0.308235050375611
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-128.0_max_features-0.5,7.0,128.0,0.1,0.5,24.150307178497314,17.379895210266113,41.53020238876343,0.2860743855556664
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-128.0_max_features-0.5,7.0,128.0,0.1,0.5,24.19660711288452,17.35064196586609,41.54724907875061,0.2923166642367692
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-128.0_max_features-0.5,7.0,128.0,0.1,0.5,24.20452356338501,17.379467487335205,41.583991050720215,0.2771886342185833
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-128.0_max_features-0.5,7.0,128.0,0.1,0.5,24.214730978012085,17.38141918182373,41.596150159835815,0.3110818670820512
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-128.0_max_features-0.5,7.0,128.0,0.1,0.5,24.139676332473755,17.303069591522217,41.44274592399597,0.3114732084621818
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-128.0_max_features-0.5,7.0,128.0,0.1,0.5,24.145442247390747,17.368849754333496,41.51429200172424,0.2977954435585976
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-128.0_max_features-0.5,7.0,128.0,0.1,0.5,24.067809581756592,17.39369511604309,41.46150469779968,0.2811557615426523
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-128.0_max_features-0.5,7.0,128.0,0.1,0.5,24.13196277618408,17.693182468414307,41.82514524459839,0.294848873167026
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-128.0_max_features-0.5,7.0,128.0,0.1,0.5,24.10973238945008,17.4940664768219,41.60379886627197,0.3228144351255745
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-128.0_max_features-0.5,7.0,128.0,0.1,0.5,24.1578688621521,17.476770639419556,41.634639501571655,0.2964871356112982
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-128.0_max_features-0.5,7.0,128.0,0.1,0.5,24.091845512390137,17.39628005027771,41.48812556266785,0.3105485685346184
