actual_dataset,parameters_names,n_estimators,max_samples,contamination,max_features,fit_execution_time,auc_execution_time,execution_time,AUC_ROC
path_input_fan_id_06,n_estimator-10.0_contamination-0.1_max_samples-128.0_max_features-0.3,10.0,128.0,0.1,0.3,22.10507607460022,16.43608260154724,38.54115867614746,0.3060059391809455
path_input_fan_id_06,n_estimator-10.0_contamination-0.1_max_samples-128.0_max_features-0.3,10.0,128.0,0.1,0.3,22.11336231231689,16.4050612449646,38.51842355728149,0.287566854152439
path_input_fan_id_06,n_estimator-10.0_contamination-0.1_max_samples-128.0_max_features-0.3,10.0,128.0,0.1,0.3,21.97986340522766,16.43628978729248,38.41615319252014,0.2855641070894177
path_input_fan_id_06,n_estimator-10.0_contamination-0.1_max_samples-128.0_max_features-0.3,10.0,128.0,0.1,0.3,21.9709792137146,16.422064304351807,38.393043518066406,0.2810751912585078
path_input_fan_id_06,n_estimator-10.0_contamination-0.1_max_samples-128.0_max_features-0.3,10.0,128.0,0.1,0.3,22.034888982772827,16.704952478408813,38.73984146118164,0.2999209643879345
path_input_fan_id_06,n_estimator-10.0_contamination-0.1_max_samples-128.0_max_features-0.3,10.0,128.0,0.1,0.3,22.0450541973114,16.485791444778442,38.53084564208984,0.2858863882259958
path_input_fan_id_06,n_estimator-10.0_contamination-0.1_max_samples-128.0_max_features-0.3,10.0,128.0,0.1,0.3,22.001323223114014,16.43610644340515,38.437429666519165,0.29134214746664
path_input_fan_id_06,n_estimator-10.0_contamination-0.1_max_samples-128.0_max_features-0.3,10.0,128.0,0.1,0.3,21.96484065055847,16.46559453010559,38.43043518066406,0.2819422809831109
path_input_fan_id_06,n_estimator-10.0_contamination-0.1_max_samples-128.0_max_features-0.3,10.0,128.0,0.1,0.3,22.07660698890686,16.393368005752563,38.469974994659424,0.2938129695137392
path_input_fan_id_06,n_estimator-10.0_contamination-0.1_max_samples-128.0_max_features-0.3,10.0,128.0,0.1,0.3,22.017385959625244,16.37387776374817,38.39126372337341,0.2938206428741338
path_input_fan_id_06,n_estimator-10.0_contamination-0.1_max_samples-128.0_max_features-0.3,10.0,128.0,0.1,0.3,21.988380432128903,16.48346185684204,38.47184228897095,0.2917411622071654
path_input_fan_id_06,n_estimator-10.0_contamination-0.1_max_samples-128.0_max_features-0.3,10.0,128.0,0.1,0.3,22.26425790786743,16.372702836990356,38.63696074485779,0.2664344196253865
path_input_fan_id_06,n_estimator-10.0_contamination-0.1_max_samples-128.0_max_features-0.3,10.0,128.0,0.1,0.3,22.1288378238678,16.43570113182068,38.56453895568848,0.2847200374459987
path_input_fan_id_06,n_estimator-10.0_contamination-0.1_max_samples-128.0_max_features-0.3,10.0,128.0,0.1,0.3,22.023553371429443,16.46774458885193,38.49129796028137,0.3049892189286454
path_input_fan_id_06,n_estimator-10.0_contamination-0.1_max_samples-128.0_max_features-0.3,10.0,128.0,0.1,0.3,21.97877192497253,16.452707529067993,38.43147945404053,0.280841153766469
path_input_fan_id_06,n_estimator-10.0_contamination-0.1_max_samples-128.0_max_features-0.3,10.0,128.0,0.1,0.3,22.035277605056763,16.40660786628723,38.441885471344,0.3090522632576483
path_input_fan_id_06,n_estimator-10.0_contamination-0.1_max_samples-128.0_max_features-0.3,10.0,128.0,0.1,0.3,22.01703429222107,16.42121458053589,38.43824887275696,0.2828937776720559
path_input_fan_id_06,n_estimator-10.0_contamination-0.1_max_samples-128.0_max_features-0.3,10.0,128.0,0.1,0.3,22.08048987388611,16.391217947006226,38.471707820892334,0.2777641362481872
path_input_fan_id_06,n_estimator-10.0_contamination-0.1_max_samples-128.0_max_features-0.3,10.0,128.0,0.1,0.3,22.00552654266357,16.436963081359863,38.44248962402344,0.2793793786112752
path_input_fan_id_06,n_estimator-10.0_contamination-0.1_max_samples-128.0_max_features-0.3,10.0,128.0,0.1,0.3,21.974114894866943,16.45567488670349,38.42978978157044,0.295201847745183
path_input_fan_id_06,n_estimator-10.0_contamination-0.1_max_samples-128.0_max_features-0.3,10.0,128.0,0.1,0.3,22.118484020233154,16.488039016723633,38.60652303695679,0.2731409366103697
path_input_fan_id_06,n_estimator-10.0_contamination-0.1_max_samples-128.0_max_features-0.3,10.0,128.0,0.1,0.3,22.04971408843994,16.454920291900635,38.504634380340576,0.307241350204495
path_input_fan_id_06,n_estimator-10.0_contamination-0.1_max_samples-128.0_max_features-0.3,10.0,128.0,0.1,0.3,22.139412879943848,16.471341371536255,38.6107542514801,0.2770274936502943
path_input_fan_id_06,n_estimator-10.0_contamination-0.1_max_samples-128.0_max_features-0.3,10.0,128.0,0.1,0.3,22.10577630996704,16.358592987060547,38.46436929702759,0.2928844929059783
path_input_fan_id_06,n_estimator-10.0_contamination-0.1_max_samples-128.0_max_features-0.3,10.0,128.0,0.1,0.3,22.10273766517639,16.36040687561035,38.46314454078674,0.291426554430982
path_input_fan_id_06,n_estimator-10.0_contamination-0.1_max_samples-128.0_max_features-0.3,10.0,128.0,0.1,0.3,21.9877827167511,16.431050777435303,38.4188334941864,0.286530950499152
path_input_fan_id_06,n_estimator-10.0_contamination-0.1_max_samples-128.0_max_features-0.3,10.0,128.0,0.1,0.3,22.00096821784973,16.44803261756897,38.4490008354187,0.2719438923887938
path_input_fan_id_06,n_estimator-10.0_contamination-0.1_max_samples-128.0_max_features-0.3,10.0,128.0,0.1,0.3,21.99688744544983,16.46715545654297,38.4640429019928,0.2964449321291273
path_input_fan_id_06,n_estimator-10.0_contamination-0.1_max_samples-128.0_max_features-0.3,10.0,128.0,0.1,0.3,22.026689529418945,16.392784357070923,38.41947388648987,0.2856715341349437
path_input_fan_id_06,n_estimator-10.0_contamination-0.1_max_samples-128.0_max_features-0.3,10.0,128.0,0.1,0.3,22.060672760009766,16.54613757133484,38.606810331344604,0.29317608060097755
