actual_dataset,parameters_names,n_estimators,max_samples,contamination,max_features,fit_execution_time,auc_execution_time,execution_time,AUC_ROC
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-128.0_max_features-0.8,7.0,128.0,0.1,0.8,34.32968831062317,22.98737621307373,57.3170645236969,0.3259336561260273
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-128.0_max_features-0.8,7.0,128.0,0.1,0.8,34.00942134857178,27.308773279190063,61.31819462776184,0.2973772454170855
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-128.0_max_features-0.8,7.0,128.0,0.1,0.8,39.44044232368469,23.676989555358887,63.11743187904358,0.3195225635162407
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-128.0_max_features-0.8,7.0,128.0,0.1,0.8,34.66601228713989,22.942384243011475,57.60839653015137,0.3096546220486337
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-128.0_max_features-0.8,7.0,128.0,0.1,0.8,34.11889147758484,22.95652556419373,57.07541704177856,0.2814166557960727
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-128.0_max_features-0.8,7.0,128.0,0.1,0.8,34.195308446884155,22.942273139953613,57.13758158683777,0.2757537158247711
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-128.0_max_features-0.8,7.0,128.0,0.1,0.8,34.12303614616394,23.019937753677368,57.14297389984131,0.3199676184191343
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-128.0_max_features-0.8,7.0,128.0,0.1,0.8,34.04745888710022,23.12570023536682,57.17315912246704,0.2942810444978169
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-128.0_max_features-0.8,7.0,128.0,0.1,0.8,34.01544785499573,23.05201911926269,57.06746697425842,0.2874632637871103
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-128.0_max_features-0.8,7.0,128.0,0.1,0.8,34.13982534408569,22.986568212509155,57.12639355659485,0.2823144389622547
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-128.0_max_features-0.8,7.0,128.0,0.1,0.8,33.922186851501465,23.080538034439087,57.00272488594055,0.2948527098472234
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-128.0_max_features-0.8,7.0,128.0,0.1,0.8,34.7862651348114,23.0834321975708,57.8696973323822,0.2848159544509327
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-128.0_max_features-0.8,7.0,128.0,0.1,0.8,34.24724316596985,23.00841450691223,57.25565767288208,0.2978683404823474
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-128.0_max_features-0.8,7.0,128.0,0.1,0.8,34.070642709732056,23.04905652999878,57.11969923973084,0.3194112997905173
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-128.0_max_features-0.8,7.0,128.0,0.1,0.8,33.9666531085968,23.0156409740448,56.9822940826416,0.301808611045035
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-128.0_max_features-0.8,7.0,128.0,0.1,0.8,34.29620170593262,22.9569787979126,57.253180503845215,0.2776183424006875
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-128.0_max_features-0.8,7.0,128.0,0.1,0.8,34.45686388015747,23.033846378326416,57.49071025848389,0.3181835621273624
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-128.0_max_features-0.8,7.0,128.0,0.1,0.8,33.97230505943298,22.937736988067627,56.91004204750061,0.3182679690917043
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-128.0_max_features-0.8,7.0,128.0,0.1,0.8,34.095566511154175,23.81870126724243,57.914267778396606,0.28862577788691
path_input_fan_id_06,n_estimator-7.0_contamination-0.1_max_samples-128.0_max_features-0.8,7.0,128.0,0.1,0.8,34.22350358963013,22.928542852401733,57.15204644203186,0.3109015431127753
