actual_dataset,parameters_names,n_estimators,max_samples,contamination,max_features,fit_execution_time,auc_execution_time,execution_time,AUC_ROC
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.5,5.0,128.0,0.1,0.5,18.464581727981567,14.34241533279419,32.80699706077576,0.35785867204825
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.5,5.0,128.0,0.1,0.5,18.4949209690094,14.263596773147585,32.75851774215698,0.3777940623537266
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.5,5.0,128.0,0.1,0.5,18.51948595046997,14.20072865486145,32.72021460533142,0.3939771794261861
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.5,5.0,128.0,0.1,0.5,18.51234483718872,14.16897439956665,32.68131923675537,0.3390013888782314
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.5,5.0,128.0,0.1,0.5,18.480318069458008,14.263485670089722,32.74380373954773,0.3895956906408023
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.5,5.0,128.0,0.1,0.5,18.440158367156982,14.34190797805786,32.782066345214844,0.3878423277906094
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.5,5.0,128.0,0.1,0.5,18.49619579315185,14.248300075531006,32.74449586868286,0.4176303128429033
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.5,5.0,128.0,0.1,0.5,18.6056067943573,14.263995885849,32.8696026802063,0.4024562426623491
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.5,5.0,128.0,0.1,0.5,18.43601679801941,14.339013814926147,32.77503061294556,0.3759793126203758
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.5,5.0,128.0,0.1,0.5,18.55051350593567,14.31105661392212,32.86157011985779,0.3845926596634464
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.5,5.0,128.0,0.1,0.5,18.49847412109375,14.40233325958252,32.90080738067627,0.4103444571481188
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.5,5.0,128.0,0.1,0.5,18.42387294769287,14.186437606811523,32.610310554504395,0.3790448200980655
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.5,5.0,128.0,0.1,0.5,18.43255877494812,14.263513326644896,32.69607210159302,0.3847691469525249
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.5,5.0,128.0,0.1,0.5,18.51946830749512,14.341642141342165,32.86111044883728,0.3629000698275796
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.5,5.0,128.0,0.1,0.5,18.47288179397583,14.215980768203735,32.688862562179565,0.3908004082227729
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.5,5.0,128.0,0.1,0.5,18.40888547897339,14.279234170913696,32.688119649887085,0.3795128950821433
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.5,5.0,128.0,0.1,0.5,18.49972152709961,14.267213106155396,32.766934633255005,0.3842818885674603
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.5,5.0,128.0,0.1,0.5,18.464806079864506,14.294856786727903,32.75966286659241,0.4267999785145909
