actual_dataset,parameters_names,n_estimators,max_samples,contamination,max_features,fit_execution_time,auc_execution_time,execution_time,AUC_ROC
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,7.660183429718018,8.400450229644775,16.060633659362793,0.3474152285510393
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,8.743168354034424,9.417611837387083,18.16078019142151,0.3595544846954827
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,8.508254051208496,9.44823431968689,17.956488370895386,0.3969966467415075
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,7.76957368850708,8.430963277816772,16.200536966323853,0.3690042280215775
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,7.612905263900757,8.486291885375977,16.099197149276733,0.384984001043577
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,7.680014610290527,8.52137303352356,16.201387643814087,0.3611467069773866
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,7.705054044723511,8.523308038711548,16.22836208343506,0.3540757053736543
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,7.859500408172607,8.538394212722778,16.397894620895386,0.3858549274483774
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,8.343730449676514,9.184945583343506,17.52867603302002,0.3841514414407501
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,8.518811464309692,9.428885221481323,17.947696685791016,0.39135672685139
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,7.757623910903931,8.52193808555603,16.27956199645996,0.4203581924632254
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,7.697576522827148,8.477494239807129,16.175070762634277,0.3665487526952678
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,7.717966079711914,8.444677114486694,16.16264319419861,0.3488463102646542
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,7.706189155578613,8.539982795715332,16.246171951293945,0.3520384281888568
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,7.753698825836182,8.461830854415894,16.215529680252075,0.4071408291833242
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,7.916890144348144,8.869924068450928,16.786814212799072,0.4205807199146721
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,7.734997034072876,8.432538509368896,16.167535543441772,0.3858779475295616
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,7.846796274185181,9.24982213973999,17.09661841392517,0.3627811327414614
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,7.94849967956543,8.554111242294312,16.50261092185974,0.3436859753992066
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,7.821190357208252,8.77488923072815,16.5960795879364,0.3998933402905134
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,7.896350860595703,8.509696245193481,16.406047105789185,0.4195639996623721
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,7.661320924758911,8.46345567703247,16.124776601791382,0.3760100060619547
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,7.688619136810303,8.463434219360352,16.152053356170654,0.4043438893194496
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,7.671892404556274,8.463465213775635,16.13535761833191,0.3985274821402537
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,7.733903169631958,8.618115901947021,16.35201907157898,0.3632492077255392
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,7.711099147796631,8.464531660079956,16.175630807876587,0.3644462519471152
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,7.802134990692139,8.526084661483765,16.328219652175903,0.3823251816668073
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,7.643699169158935,8.462275743484497,16.105974912643433,0.4051879589628686
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,7.779354810714722,8.433048486709595,16.212403297424316,0.3898335648130386
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,7.713256597518921,8.463632106781006,16.176888704299927,0.3772032136033333
