actual_dataset,parameters_names,n_estimators,max_samples,contamination,max_features,fit_execution_time,auc_execution_time,execution_time,AUC_ROC
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,18.29335165023804,14.114867448806764,32.4082190990448,0.4201932152147389
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,18.673746585845947,14.568985223770142,33.24273180961609,0.4228175044697324
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,18.90083193778992,14.72922158241272,33.63005352020264,0.3729713553456465
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,18.744617462158203,15.871864080429075,34.61648154258728,0.3927072382808603
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,18.856359004974365,14.62023949623108,33.476598501205444,0.386545529883902
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,19.114885330200195,14.77317500114441,33.888060331344604,0.3761596365896517
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,18.83359098434448,14.111125230789185,32.94471621513367,0.3771763568419518
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,18.411109685897827,14.177162170410156,32.58827185630798,0.426374107012684
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,18.28795909881592,14.17505431175232,32.46301341056824,0.3446221253673621
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,19.097628831863403,14.253674983978271,33.351303815841675,0.3979212866690709
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,18.28169059753418,14.206562995910645,32.488253593444824,0.3758066620114946
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,18.34071564674377,14.142477989196776,32.48319363594055,0.4015814795773513
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,18.60321807861328,14.189958095550535,32.79317617416382,0.3476799594846571
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,18.32240080833435,14.1440327167511,32.46643352508545,0.4227407708657852
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,18.334651231765747,14.283017873764038,32.617669105529785,0.4268383453165644
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,18.341225385665894,14.238399505615234,32.57962489128113,0.3949440228359205
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,18.36217141151428,14.237216234207152,32.59938764572144,0.3942956238825668
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,18.463918924331665,14.266828060150146,32.73074698448181,0.3573599036225934
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,18.377112865448,14.146199226379396,32.52331209182739,0.3886557039924493
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,18.3436279296875,14.268878698349,32.6125066280365,0.3975222719285456
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,18.316104888916016,14.159219741821287,32.475324630737305,0.3866529569294281
