actual_dataset,parameters_names,n_estimators,max_samples,contamination,max_features,fit_execution_time,auc_execution_time,execution_time,AUC_ROC
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.3,5.0,256.0,0.1,0.3,15.282402276992798,12.498636484146118,27.78103876113892,0.3763054304371513
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.3,5.0,256.0,0.1,0.3,14.941664218902588,12.614319086074827,27.555983304977417,0.3981898542828861
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.3,5.0,256.0,0.1,0.3,14.493355989456177,12.49574375152588,26.989099740982056,0.3887784777587649
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.3,5.0,256.0,0.1,0.3,14.692353248596191,12.436517000198364,27.12887024879456,0.3572448032166727
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.3,5.0,256.0,0.1,0.3,16.283836841583252,14.291701316833496,30.575538158416748,0.3642966214194182
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.3,5.0,256.0,0.1,0.3,15.32712459564209,12.9213969707489,28.24852156639099,0.3793057143514859
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.3,5.0,256.0,0.1,0.3,15.241639137268066,11.950615882873535,27.1922550201416,0.4219772715065108
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.3,5.0,256.0,0.1,0.3,14.063325881958008,11.964823961257936,26.028149843215942,0.3742451331711696
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.3,5.0,256.0,0.1,0.3,14.075965642929075,11.86989974975586,25.945865392684937,0.3679759977286853
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.3,5.0,256.0,0.1,0.3,14.086774110794067,11.887920618057253,25.97469472885132,0.3813276448154941
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.3,5.0,256.0,0.1,0.3,13.97063136100769,11.870192527770996,25.840823888778687,0.3777365121507662
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.3,5.0,256.0,0.1,0.3,13.98511528968811,11.949471235275269,25.93458652496338,0.382087307494571
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.3,5.0,256.0,0.1,0.3,13.93215560913086,11.870874166488647,25.803029775619507,0.331009584027133
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.3,5.0,256.0,0.1,0.3,13.978692770004272,11.885894536972046,25.86458730697632,0.3939618327053967
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.3,5.0,256.0,0.1,0.3,14.023968935012816,11.85539197921753,25.879360914230347,0.3746940247542606
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.3,5.0,256.0,0.1,0.3,13.99467396736145,11.918514013290403,25.91318798065185,0.3839250773091059
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.3,5.0,256.0,0.1,0.3,14.076766967773438,11.949779033660889,26.02654600143433,0.4252231029534764
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.3,5.0,256.0,0.1,0.3,14.024672031402588,12.025709629058838,26.050381660461422,0.3807137759839166
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.3,5.0,256.0,0.1,0.3,14.0312819480896,11.933433294296265,25.964715242385864,0.3664413256497417
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.3,5.0,256.0,0.1,0.3,14.06193780899048,11.90360426902771,25.96554207801819,0.3938390589390812
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.3,5.0,256.0,0.1,0.3,13.969251871109009,11.855367422103882,25.82461929321289,0.3823059982658205
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.3,5.0,256.0,0.1,0.3,13.999095678329468,11.90482234954834,25.903918027877808,0.3697523806600624
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.3,5.0,256.0,0.1,0.3,14.127280473709106,11.900253534317017,26.027534008026123,0.3816882927540458
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.3,5.0,256.0,0.1,0.3,14.040232419967651,11.886568307876589,25.92680072784424,0.3904934738069843
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.3,5.0,256.0,0.1,0.3,13.982757329940796,11.824273586273192,25.80703091621399,0.3780779766883311
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.3,5.0,256.0,0.1,0.3,14.04604458808899,11.91765022277832,25.96369481086731,0.3885828070686996
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.3,5.0,256.0,0.1,0.3,13.990417242050173,11.886248350143433,25.876665592193604,0.3711988090944667
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.3,5.0,256.0,0.1,0.3,14.055898427963257,11.948086261749268,26.003984689712524,0.3496711965070863
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.3,5.0,256.0,0.1,0.3,14.008697509765623,12.077814102172852,26.08651161193848,0.4222880426024969
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.3,5.0,256.0,0.1,0.3,14.174501180648804,11.96430230140686,26.138803482055664,0.3927801352046102
