actual_dataset,parameters_names,n_estimators,max_samples,contamination,max_features,fit_execution_time,auc_execution_time,execution_time,AUC_ROC
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,7.904043436050415,8.760536193847656,16.66457962989807,0.3771264799993861
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,7.946734666824341,8.71524977684021,16.66198444366455,0.3770804398370178
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,7.877840042114258,8.636045694351196,16.513885736465454,0.3874202929688999
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,7.916804313659668,8.518916845321655,16.435721158981323,0.3938390589390812
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,7.859936952590942,8.581433534622192,16.441370487213135,0.3949478595161179
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,7.890475988388061,8.574617862701416,16.465093851089478,0.4145648053652135
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,7.806596279144287,8.53510332107544,16.341699600219727,0.4144497049592928
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,7.843384742736816,8.536519050598145,16.37990379333496,0.3961257203367071
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,7.866395473480225,8.590990781784058,16.457386255264282,0.3980939372779521
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,7.814576625823975,8.564557313919067,16.379133939743042,0.3405437343175697
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,7.816548109054565,8.604864597320557,16.421412706375122,0.3576323079166059
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,7.7822957038879395,8.543984174728394,16.326279878616333,0.4008755304210373
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,7.893397569656372,8.587204456329346,16.480602025985718,0.369994091512496
