actual_dataset,parameters_names,n_estimators,max_samples,contamination,max_features,fit_execution_time,auc_execution_time,execution_time,ACC,Precision,Recall,F1_Score,AUC_ROC
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.3,5.0,128.0,0.1,0.3,17.284770250320435,48.26582932472229,65.55059957504272,0.5055401662049861,0.5030395136778115,0.9168975069252078,0.6496565260058881,0.384792167033709
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.3,5.0,128.0,0.1,0.3,14.265894174575806,47.80544304847717,62.07133722305298,0.5110803324099723,0.5060422960725075,0.92797783933518,0.6549364613880743,0.3585300910827879
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.3,5.0,128.0,0.1,0.3,14.215807437896729,47.941606283187866,62.1574137210846,0.518005540166205,0.5099236641221374,0.925207756232687,0.65748031496063,0.3570683159275941
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.3,5.0,128.0,0.1,0.3,14.07951021194458,47.7879478931427,61.86745810508728,0.5013850415512465,0.5007751937984496,0.8947368421052632,0.6421471172962226,0.4161455176065254
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.3,5.0,128.0,0.1,0.3,14.063708543777466,47.372809410095215,61.43651795387268,0.4944598337950138,0.4969040247678019,0.889196675900277,0.637537239324727,0.3638822599581034
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.3,5.0,128.0,0.1,0.3,14.037458181381226,47.252437591552734,61.28989577293396,0.4875346260387811,0.4930232558139535,0.8808864265927978,0.63220675944334,0.3666907098625701
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.3,5.0,128.0,0.1,0.3,14.02769899368286,47.31990337371826,61.34760236740112,0.4903047091412742,0.4946070878274268,0.889196675900277,0.6356435643564357,0.3486928430567598
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.3,5.0,128.0,0.1,0.3,14.079070329666138,47.33872604370117,61.41779637336731,0.5096952908587258,0.5051851851851852,0.9445983379501384,0.6583011583011583,0.365578072605336
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.3,5.0,128.0,0.1,0.3,14.082245111465454,47.47081136703491,61.553056478500366,0.5235457063711911,0.512937595129376,0.9335180055401662,0.6620825147347741,0.3944260710092771
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.3,5.0,128.0,0.1,0.3,14.667071104049683,48.07601571083069,62.74308681488037,0.5166204986149584,0.5094043887147336,0.9002770083102493,0.6506506506506506,0.4072367461882582
