actual_dataset,parameters_names,n_estimators,max_samples,contamination,max_features,fit_execution_time,auc_execution_time,execution_time,ACC,Precision,Recall,F1_Score,AUC_ROC
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,7.470787048339844,32.92875909805298,40.39954614639282,0.5041551246537396,0.50231124807396,0.9030470914127424,0.6455445544554456,0.3968661996147973
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,7.604833126068115,33.038909912109375,40.64374303817749,0.5249307479224377,0.514018691588785,0.9141274238227148,0.6580259222333,0.3980172036740049
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,7.6223413944244385,33.45674681663513,41.07908821105957,0.5193905817174516,0.5111464968152867,0.889196675900277,0.6491405460060669,0.3987538462718978
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,7.640567302703857,33.63041138648987,41.270978689193726,0.518005540166205,0.5100154083204931,0.9168975069252078,0.6554455445544556,0.3893309597071845
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,7.595707178115845,34.03770399093628,41.63341116905213,0.5290858725761773,0.516380655226209,0.9168975069252078,0.6606786427145709,0.4039909147412927
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,7.612623691558838,33.506622552871704,41.11924624443054,0.518005540166205,0.5105008077544426,0.8753462603878116,0.6448979591836734,0.3890892488547509
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,7.691222190856934,33.486438274383545,41.17766046524048,0.502770083102493,0.5015243902439024,0.9113573407202216,0.6470009832841691,0.354950468458652
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,7.63632607460022,33.56969952583313,41.20602560043335,0.5124653739612188,0.5069337442218799,0.9113573407202216,0.6514851485148515,0.3577742650839082
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,7.67030930519104,33.463207960128784,41.133517265319824,0.5,0.5,0.9168975069252078,0.6471163245356795,0.3569532155216733
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,7.66782546043396,33.51585578918457,41.18368124961853,0.5124653739612188,0.5067466266866567,0.9362880886426593,0.6575875486381323,0.4318567230147098
