actual_dataset,parameters_names,n_estimators,max_samples,contamination,max_features,fit_execution_time,auc_execution_time,execution_time,ACC,Precision,Recall,F1_Score,AUC_ROC
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,29.857518672943115,129.48843598365784,159.34595465660095,0.9473684210526316,0.9969230769230768,0.8975069252077562,0.9446064139941692,0.984603402367999
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,29.423258066177368,129.88094520568848,159.30420327186584,0.9501385041551248,1.0,0.9002770083102493,0.9475218658892128,0.9904159728669978
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,29.214532136917114,129.52036476135254,158.73489689826965,0.943213296398892,0.9938271604938272,0.8919667590027701,0.94014598540146,0.9859884439192454
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,29.307979583740234,129.94451546669006,159.2524950504303,0.9570637119113572,0.9910714285714286,0.922437673130194,0.9555236728837876,0.982048173356558
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,29.449015617370605,129.83455300331116,159.28356862068176,0.943213296398892,0.9968944099378882,0.889196675900277,0.9399707174231332,0.9923112928844928
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,29.34338903427124,129.79456162452698,159.13795065879822,0.9681440443213296,1.0,0.9362880886426592,0.9670958512160228,0.9913674695559426
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,29.44784545898437,131.1621549129486,160.61000037193298,0.945983379501385,0.9938650306748468,0.8975069252077562,0.943231441048035,0.9535569862109712
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,29.065353393554688,129.5353548526764,158.60070824623108,0.9584487534626038,1.0,0.9168975069252078,0.9566473988439308,0.9844384251195126
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,29.756993532180783,131.85244011878967,161.60943365097046,0.9529085872576176,0.9939577039274924,0.9113573407202216,0.9508670520231214,0.9916398738499552
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,29.328352451324463,129.58425450325012,158.91260695457458,0.9445983379501384,0.9762611275964392,0.9113573407202216,0.9426934097421202,0.9479209030010513
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,29.352563619613647,129.94838690757751,159.30095052719116,0.9626038781163436,0.9970238095238096,0.92797783933518,0.9612625538020084,0.9933970733803454
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,29.38737916946411,129.60142397880554,158.98880314826965,0.9556786703601108,0.993993993993994,0.9168975069252078,0.9538904899135446,0.9766499643188742
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,29.535232305526733,131.18040323257446,160.7156355381012,0.9529085872576176,0.9969604863221884,0.9085872576177284,0.9507246376811592,0.98484894990063
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,30.37852692604065,129.53002500534058,159.90855193138125,0.9556786703601108,0.9969788519637462,0.9141274238227148,0.953757225433526,0.9551875752948488
