actual_dataset,parameters_names,n_estimators,max_samples,contamination,max_features,fit_execution_time,auc_execution_time,execution_time,ACC,Precision,Recall,F1_Score,AUC_ROC
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,13.557520866394045,60.01850867271423,73.57602953910828,0.5083102493074793,0.5046153846153846,0.9085872576177284,0.6488625123639961,0.600613101495538
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,13.651444911956789,60.26926493644714,73.92070984840393,0.5637119113573407,0.5388513513513513,0.8836565096952909,0.6694648478488981,0.6511421796947537
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,13.624687910079956,60.45673632621765,74.08142423629761,0.5720221606648199,0.5433333333333333,0.9030470914127424,0.6784599375650365,0.7237590257901643
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,13.699084997177124,60.3548219203949,74.05390691757202,0.5332409972299169,0.5199335548172758,0.8670360110803325,0.6500519210799585,0.6154994206612902
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,13.63538098335266,60.47238636016846,74.10776734352112,0.5373961218836565,0.5220949263502455,0.8836565096952909,0.6563786008230452,0.583420937531173
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,13.66105031967163,60.47233605384827,74.1333863735199,0.6038781163434903,0.5668449197860963,0.8808864265927978,0.6898047722342734,0.6685491977501706
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,13.79325032234192,60.37689256668091,74.17014288902283,0.4875346260387811,0.4929797191887675,0.8753462603878116,0.6307385229540918,0.5042472049784763
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,13.872058629989624,64.6101508140564,78.48220944404602,0.5678670360110804,0.5413153456998314,0.889196675900277,0.6729559748427674,0.7183224499505069
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,16.935535192489624,60.61365342140198,77.5491886138916,0.5512465373961218,0.5296950240770465,0.9141274238227148,0.6707317073170732,0.6939595306972783
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,13.620541095733644,60.37776470184326,73.9983057975769,0.6759002770083102,0.6237816764132553,0.8864265927977839,0.7322654462242563,0.7693502965753792
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,13.598864316940308,60.39302325248718,73.99188756942749,0.5526315789473685,0.5316666666666666,0.8836565096952909,0.663891779396462,0.655657952287045
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,14.19651460647583,61.93371343612671,76.13022804260254,0.590027700831025,0.5563258232235702,0.889196675900277,0.6844349680170575,0.7187061179702428
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,13.746646642684937,60.14093470573425,73.88758134841919,0.5138504155124654,0.5076687116564417,0.9168975069252078,0.6535044422507403,0.6372802541416963
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,13.593931198120115,60.86469411849976,74.45862531661987,0.6038781163434903,0.5656742556917689,0.8947368421052632,0.6931330472103006,0.7090607039540826
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,13.659066200256348,60.3721718788147,74.03123807907104,0.5637119113573407,0.5410714285714285,0.8393351800554016,0.6579804560260587,0.6685376877095788
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,13.778049230575562,60.76460838317871,74.54265761375427,0.556786703601108,0.5346869712351946,0.8753462603878116,0.6638655462184875,0.6211393405514076
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,13.666635751724243,60.40916919708252,74.07580494880676,0.5346260387811634,0.5212947189097104,0.8476454293628809,0.6455696202531646,0.6523699173579086
