actual_dataset,parameters_names,n_estimators,max_samples,contamination,max_features,fit_execution_time,auc_execution_time,execution_time,ACC,Precision,Recall,F1_Score,AUC_ROC
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,13.677548170089722,60.34615731239319,74.02370548248291,0.5678670360110804,0.5420240137221269,0.8753462603878116,0.6694915254237288,0.6707092487012838
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,13.769628286361694,60.90337228775024,74.67300057411194,0.7077562326869806,0.6436781609195402,0.9307479224376732,0.7610419026047565,0.8015553901520094
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,13.709272384643556,60.24254179000855,73.9518141746521,0.6080332409972299,0.5681818181818182,0.9002770083102493,0.6966773847802786,0.7422786811028153
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,13.81739616394043,63.31848478317261,77.13588094711304,0.6717451523545707,0.6169811320754717,0.9058171745152356,0.734006734006734,0.7764826850622695
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,14.734156608581545,64.8446717262268,79.57882833480835,0.5429362880886427,0.5251215559157212,0.8975069252077562,0.6625766871165643,0.6461813521995687
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,14.56161618232727,64.05261397361755,78.61423015594482,0.6565096952908587,0.6048237476808905,0.9030470914127424,0.7244444444444446,0.7607983364154665
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,14.545763492584229,63.21469211578369,77.76045560836792,0.5470914127423823,0.5275080906148867,0.9030470914127424,0.6659856996935649,0.6353043638400564
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,14.012680768966677,61.17743706703186,75.19011783599854,0.6024930747922438,0.5642361111111112,0.9002770083102493,0.6937033084311633,0.7219366026964188
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,13.620537042617798,60.6929235458374,74.3134605884552,0.682825484764543,0.62890625,0.8919667590027701,0.7376861397479956,0.7553425771748221
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,13.5416579246521,60.64324498176575,74.18490290641785,0.5595567867036011,0.5358931552587646,0.889196675900277,0.66875,0.7462995219496473
