actual_dataset,parameters_names,n_estimators,max_samples,contamination,max_features,fit_execution_time,auc_execution_time,execution_time,AUC_ROC
path_input_fan_id_06,n_estimator-30.0_contamination-0.1_max_samples-256.0_max_features-0.3,30.0,256.0,0.1,0.3,44.85929012298584,28.810041666030884,73.66933178901672,0.3478717934945251
path_input_fan_id_06,n_estimator-30.0_contamination-0.1_max_samples-256.0_max_features-0.3,30.0,256.0,0.1,0.3,44.52326703071594,28.54252958297729,73.06579661369324,0.3521765486759617
path_input_fan_id_06,n_estimator-30.0_contamination-0.1_max_samples-256.0_max_features-0.3,30.0,256.0,0.1,0.3,44.19421792030335,28.33900690078736,72.5332248210907,0.3457079058632147
path_input_fan_id_06,n_estimator-30.0_contamination-0.1_max_samples-256.0_max_features-0.3,30.0,256.0,0.1,0.3,44.01417827606201,28.52769923210144,72.54187750816345,0.3330929013742988
path_input_fan_id_06,n_estimator-30.0_contamination-0.1_max_samples-256.0_max_features-0.3,30.0,256.0,0.1,0.3,44.376484870910645,28.477863073349,72.85434794425964,0.3411882965907259
path_input_fan_id_06,n_estimator-30.0_contamination-0.1_max_samples-256.0_max_features-0.3,30.0,256.0,0.1,0.3,44.32674264907837,28.38779377937317,72.71453642845154,0.3407202216066481
path_input_fan_id_06,n_estimator-30.0_contamination-0.1_max_samples-256.0_max_features-0.3,30.0,256.0,0.1,0.3,44.39683198928833,28.59020495414734,72.98703694343567,0.3480175873420246
path_input_fan_id_06,n_estimator-30.0_contamination-0.1_max_samples-256.0_max_features-0.3,30.0,256.0,0.1,0.3,44.229724407196045,28.3430609703064,72.57278537750244,0.3454163181682154
path_input_fan_id_06,n_estimator-30.0_contamination-0.1_max_samples-256.0_max_features-0.3,30.0,256.0,0.1,0.3,44.24387645721436,28.391606330871586,72.63548278808594,0.3420400395945396
path_input_fan_id_06,n_estimator-30.0_contamination-0.1_max_samples-256.0_max_features-0.3,30.0,256.0,0.1,0.3,44.9149227142334,28.62203288078308,73.53695559501648,0.338794208147574
path_input_fan_id_06,n_estimator-30.0_contamination-0.1_max_samples-256.0_max_features-0.3,30.0,256.0,0.1,0.3,44.46798324584961,28.66907238960266,73.13705563545227,0.3434596112675624
path_input_fan_id_06,n_estimator-30.0_contamination-0.1_max_samples-256.0_max_features-0.3,30.0,256.0,0.1,0.3,44.60801792144776,28.65361189842224,73.26162981987,0.3510715847791222
