actual_dataset,parameters_names,n_estimators,max_samples,contamination,max_features,fit_execution_time,auc_execution_time,execution_time,ACC,Precision,Recall,F1_Score,AUC_ROC
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,13.438219547271729,59.35470390319824,72.79292345046997,0.6094182825484764,0.572744014732965,0.8614958448753463,0.6880530973451328,0.7717558950591232
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,13.51148772239685,59.57784819602966,73.08933591842651,0.5609418282548476,0.5383275261324042,0.8559556786703602,0.6609625668449199,0.6261845750109346
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,13.409827947616575,59.13931202888489,72.54913997650146,0.5872576177285319,0.5549738219895288,0.8808864265927978,0.6809421841541756,0.6739128766660785
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,13.488405227661133,59.17070436477661,72.65910959243774,0.5304709141274239,0.5180921052631579,0.8725761772853186,0.6501547987616099,0.6332133731324959
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,13.394062280654907,59.249531745910645,72.64359402656555,0.5484764542936288,0.5284552845528455,0.9002770083102493,0.665983606557377,0.6471175021677243
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,13.370097637176514,59.31208610534668,72.6821837425232,0.5484764542936288,0.5303292894280762,0.8476454293628809,0.652452025586354,0.6147052278604368
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,13.417210817337036,59.43498635292053,72.85219717025757,0.592797783933518,0.5590828924162258,0.8781163434903048,0.6831896551724139,0.6811488555182972
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,13.41332721710205,59.31647872924805,72.7298059463501,0.5678670360110804,0.542314335060449,0.8698060941828255,0.6680851063829787,0.6741699342393014
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,13.43308973312378,59.24874234199524,72.68183207511902,0.5429362880886427,0.5261382799325464,0.8642659279778393,0.6540880503144654,0.6349552259420969
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,13.604119062423706,61.28764820098877,74.89176726341248,0.554016620498615,0.533678756476684,0.8559556786703602,0.6574468085106383,0.6607722469901244
