actual_dataset,parameters_names,n_estimators,max_samples,contamination,max_features,fit_execution_time,auc_execution_time,execution_time,ACC,Precision,Recall,F1_Score,AUC_ROC
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.3,5.0,128.0,0.1,0.3,15.563449144363403,60.19850826263428,75.76195740699768,0.6232686980609419,0.581056466302368,0.8836565096952909,0.7010989010989012,0.7133884792167033
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.3,5.0,128.0,0.1,0.3,13.70716428756714,60.40920901298523,74.11637330055237,0.5346260387811634,0.5212947189097104,0.8476454293628809,0.6455696202531646,0.6091919184168322
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.3,5.0,128.0,0.1,0.3,13.64494562149048,60.23528647422791,73.88023209571838,0.4903047091412742,0.4945904173106646,0.8864265927977839,0.634920634920635,0.5842841905755787
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.3,5.0,128.0,0.1,0.3,13.677137851715088,60.31512975692749,73.99226760864258,0.6648199445983379,0.6164383561643836,0.8725761772853186,0.7224770642201834,0.7464606625179364
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.3,5.0,128.0,0.1,0.3,13.729690074920654,60.65989947319031,74.38958954811096,0.6052631578947368,0.5688405797101449,0.8698060941828255,0.687842278203724,0.7164156198924194
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.3,5.0,128.0,0.1,0.3,14.068177700042725,59.7657470703125,73.83392477035522,0.5692520775623269,0.5422297297297297,0.889196675900277,0.6736621196222455,0.6576760460708557
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.3,5.0,128.0,0.1,0.3,13.42357063293457,59.2909038066864,72.71447443962097,0.5457063711911357,0.5270049099836334,0.8919667590027701,0.6625514403292181,0.6834048234743442
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.3,5.0,128.0,0.1,0.3,13.393519163131714,59.43615365028381,72.82967281341553,0.5817174515235457,0.5529622980251346,0.853185595567867,0.6710239651416121,0.6778454738683711
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.3,5.0,128.0,0.1,0.3,13.44817352294922,59.43725252151489,72.88542604446411,0.5443213296398892,0.5271186440677966,0.8614958448753463,0.6540483701366983,0.6317093944951312
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.3,5.0,128.0,0.1,0.3,13.459567308425903,59.37025022506714,72.82981753349304,0.5166204986149584,0.5096774193548387,0.8753462603878116,0.6442405708460754,0.548894652435141
