actual_dataset,parameters_names,n_estimators,max_samples,contamination,max_features,fit_execution_time,auc_execution_time,execution_time,ACC,Precision,Recall,F1_Score,AUC_ROC
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,27.94529962539673,122.999596118927,150.94489574432373,0.9542936288088644,0.993975903614458,0.9141274238227148,0.9523809523809524,0.9623775139846992
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,28.1343412399292,123.02607655525208,151.16041779518127,0.9487534626038782,0.9969325153374232,0.9002770083102493,0.9461426491994176,0.9561467453441884
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,27.948215007781982,123.11258959770204,151.060804605484,0.9418282548476454,0.9938080495356038,0.889196675900277,0.93859649122807,0.9933625432585692
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,27.977105140686035,122.9174873828888,150.89459252357483,0.9445983379501384,0.9969040247678018,0.8919667590027701,0.9415204678362574,0.9837439860037904
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,28.1114718914032,129.24925708770752,157.36072897911072,0.9445983379501384,0.9938461538461538,0.8947368421052632,0.9416909620991256,0.9895795765839734
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,29.109060525894165,128.5679006576538,157.67696118354797,0.9362880886426592,0.996845425867508,0.8753462603878116,0.9321533923303834,0.9784071638492644
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,29.081753253936768,127.904399394989,156.98615264892578,0.945983379501385,0.9908536585365854,0.9002770083102493,0.9433962264150942,0.9287835421766256
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,29.05275535583496,126.69177627563477,155.74453163146973,0.9445983379501384,0.9938461538461538,0.8947368421052632,0.9416909620991256,0.9505567022966368
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,30.001117706298828,124.3152208328247,154.31633853912354,0.9487534626038782,1.0,0.8975069252077562,0.945985401459854,0.9685737525034336
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,27.738485097885132,123.03251504898071,150.77100014686584,0.9321329639889196,0.9727272727272728,0.889196675900277,0.9290882778581765,0.9650401700416663
