actual_dataset,parameters_names,n_estimators,max_samples,contamination,max_features,fit_execution_time,auc_execution_time,execution_time,ACC,Precision,Recall,F1_Score,AUC_ROC
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,28.00329899787903,127.32700991630554,155.33030891418457,0.9487534626038782,1.0,0.8975069252077562,0.945985401459854,0.9939188618871864
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,29.412736892700195,129.17475843429563,158.58749532699585,0.9473684210526316,1.0,0.8947368421052632,0.9444444444444444,0.9855932658589176
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,29.241092205047607,128.3223934173584,157.563485622406,0.945983379501385,0.9938650306748468,0.8975069252077562,0.943231441048035,0.9886050598138442
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,28.908665657043457,127.5849542617798,156.49361991882324,0.937673130193906,1.0,0.8753462603878116,0.933530280649926,0.9731624220194752
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,29.03553986549377,126.38325715065002,155.4187970161438,0.9542936288088644,0.996969696969697,0.9113573407202216,0.9522431259044862,0.961775155193714
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,28.53947496414185,126.21745753288268,154.75693249702454,0.9501385041551248,1.0,0.9002770083102493,0.9475218658892128,0.9733158892273692
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,28.35488247871399,124.99372005462646,153.34860253334045,0.9515235457063712,0.9969512195121952,0.9058171745152356,0.9492017416545716,0.9824049846149124
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,28.40993046760559,123.98481678962708,152.39474725723267,0.945983379501385,1.0,0.8919667590027701,0.9428989751098096,0.9949662755810652
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,28.279141902923584,123.69940185546876,151.97854375839233,0.9515235457063712,0.9969512195121952,0.9058171745152356,0.9492017416545716,0.9846417691699726
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,27.626539945602417,124.12268161773682,151.74922156333923,0.9515235457063712,0.9969512195121951,0.9058171745152355,0.9492017416545717,0.9911027386223249
