actual_dataset,parameters_names,n_estimators,max_samples,contamination,max_features,fit_execution_time,auc_execution_time,execution_time,ACC,Precision,Recall,F1_Score,AUC_ROC
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,28.21157479286194,123.64764308929443,151.85921788215637,0.943213296398892,0.9968944099378882,0.889196675900277,0.9399707174231332,0.9936004174308054
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,28.212233543396,123.02742385864258,151.23965740203855,0.9418282548476454,1.0,0.8836565096952909,0.9382352941176472,0.9588400948427344
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,28.05150032043457,123.08022832870483,151.1317286491394,0.9501385041551248,0.993920972644377,0.9058171745152356,0.9478260869565218,0.9896754935889074
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,28.05564546585083,123.19471836090088,151.2503638267517,0.943213296398892,0.9878048780487804,0.8975069252077562,0.9404934687953556,0.9263587602918948
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,28.0877423286438,122.46121907234192,150.54896140098572,0.9529085872576176,1.0,0.9058171745152356,0.9505813953488372,0.9789136056353156
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,27.97037148475647,124.1157341003418,152.08610558509827,0.9501385041551248,0.993920972644377,0.9058171745152356,0.9478260869565218,0.9823090676099784
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,28.066913843154907,123.2310438156128,151.2979576587677,0.9404432132963988,0.9818181818181818,0.8975069252077562,0.9377713458755428,0.9567375940945816
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,29.210564851760864,123.3224995136261,152.53306436538696,0.9515235457063712,0.993939393939394,0.9085872576177284,0.9493487698986974,0.9955149208492876
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,28.070191383361816,123.41001105308531,151.48020243644714,0.9556786703601108,1.0,0.9113573407202216,0.9536231884057972,0.9772638331504516
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-1.0,5.0,256.0,0.1,1.0,27.88361358642578,124.09145665168762,151.9750702381134,0.9529085872576177,0.9969604863221885,0.9085872576177285,0.9507246376811593,0.9698206735675755
