actual_dataset,parameters_names,n_estimators,max_samples,contamination,max_features,fit_execution_time,auc_execution_time,execution_time,ACC,Precision,Recall,F1_Score,AUC_ROC
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,27.76909375190735,33.28714656829834,61.05624032020569,1.0,1.0,1.0,1.0,0.989253458767198
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,27.77105975151062,33.26430583000183,61.03536558151245,0.9545454545454546,1.0,0.8888888888888888,0.9411764705882352,0.97913996976696
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,27.6819007396698,33.364670753479004,61.0465714931488,0.9090909090909092,1.0,0.8,0.888888888888889,0.9738376777342104
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,27.55158424377441,33.151636838912964,60.70322108268738,0.9090909090909092,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9718732974731624
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,27.66696858406067,33.68931865692139,61.356287240982056,0.9545454545454546,1.0,0.9230769230769232,0.96,0.9883825323623976
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,27.62869095802307,34.03459143638611,61.66328239440918,0.9090909090909092,1.0,0.8333333333333334,0.9090909090909092,0.9888621173870672
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,27.88157677650452,32.51171326637268,60.3932900428772,1.0,1.0,1.0,1.0,0.9667321460087016
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,27.56113290786743,33.019967794418335,60.58110070228577,1.0,1.0,1.0,1.0,0.9714320792504662
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,28.027752161026,33.3669753074646,61.3947274684906,1.0,1.0,1.0,1.0,0.9761857260149936
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,27.637720823287964,33.24955177307129,60.88727259635925,1.0,1.0,1.0,1.0,0.9635630481656834
