actual_dataset,parameters_names,n_estimators,max_samples,contamination,max_features,fit_execution_time,auc_execution_time,execution_time,ACC,Precision,Recall,F1_Score,AUC_ROC
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.3,5.0,128.0,0.1,0.3,34.14215159416199,37.82159900665283,71.96375060081482,1.0,1.0,1.0,1.0,0.9883518389208188
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.3,5.0,128.0,0.1,0.3,28.345792770385746,33.817774295806885,62.16356706619263,0.9545454545454546,1.0,0.8888888888888888,0.9411764705882352,0.9945442407593555
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.3,5.0,128.0,0.1,0.3,27.767266511917114,33.301695585250854,61.06896209716797,0.9090909090909092,1.0,0.8,0.888888888888889,0.9591853960604968
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.3,5.0,128.0,0.1,0.3,27.216986417770386,33.234861612319946,60.45184803009033,0.7272727272727273,0.6875,0.9166666666666666,0.7857142857142857,0.9137591025237684
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.3,5.0,128.0,0.1,0.3,27.20109486579895,32.85292840003967,60.05402326583862,0.8181818181818182,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.9263012100889344
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.3,5.0,128.0,0.1,0.3,27.398511171340942,33.96857237815857,61.36708354949951,0.9090909090909092,1.0,0.8333333333333334,0.9090909090909092,0.947437481296184
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.3,5.0,128.0,0.1,0.3,27.96219682693481,33.531699657440186,61.493896484375,1.0,1.0,1.0,1.0,0.9789059322749212
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.3,5.0,128.0,0.1,0.3,27.8274827003479,33.30340123176575,61.13088393211365,0.9545454545454546,1.0,0.9090909090909092,0.9523809523809524,0.9920388885904804
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.3,5.0,128.0,0.1,0.3,27.523815155029297,33.06805753707886,60.59187269210816,0.9545454545454546,1.0,0.9230769230769232,0.96,0.9638009223379194
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.3,5.0,128.0,0.1,0.3,27.787046909332275,33.07025742530823,60.8573043346405,0.9545454545454546,0.9333333333333332,1.0,0.9655172413793104,0.9518611735637388
