actual_dataset,parameters_names,n_estimators,max_samples,contamination,max_features,fit_execution_time,auc_execution_time,execution_time,ACC,Precision,Recall,F1_Score,AUC_ROC
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,27.78562045097351,34.5899760723114,62.37559652328491,0.8636363636363636,0.9090909090909092,0.8333333333333334,0.8695652173913043,0.95597025805511
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,27.59864091873169,33.48482918739319,61.08347010612488,1.0,1.0,1.0,1.0,0.983513785191949
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,27.659465551376343,33.42594122886658,61.08540678024292,0.8181818181818182,0.8125,0.9285714285714286,0.8666666666666666,0.923239539291442
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,27.611592292785645,33.30843186378479,60.92002415657044,1.0,1.0,1.0,1.0,0.9772484864296622
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,27.73728609085083,33.34409189224243,61.08137798309326,1.0,1.0,1.0,1.0,0.9478134759555252
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,27.546782732009888,33.35787606239319,60.90465879440308,0.8636363636363636,1.0,0.7857142857142857,0.88,0.9936157641515948
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,27.669464349746704,34.0779983997345,61.7474627494812,0.9545454545454546,1.0,0.9,0.9473684210526316,0.9827771425940564
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,27.84734535217285,32.84412956237793,60.69147491455078,0.8636363636363636,1.0,0.8,0.888888888888889,0.9516348094320946
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,27.60413217544556,33.48256611824036,61.08669829368591,1.0,1.0,1.0,1.0,0.9409534917626478
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,27.679856300354004,33.48431086540222,61.16416716575623,0.9545454545454546,1.0,0.9090909090909092,0.9523809523809524,0.9512818348539376
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,27.79223275184632,33.433075189590454,61.22530794143677,1.0,1.0,1.0,1.0,0.951339385056898
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,27.501882553100582,33.36962532997131,60.8715078830719,1.0,1.0,1.0,1.0,0.9620590695283184
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,27.52466869354248,33.42847228050232,60.9531409740448,0.9090909090909092,1.0,0.7777777777777778,0.8750000000000001,0.959358046669378
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,27.604960441589355,33.321890115737915,60.92685055732727,1.0,1.0,1.0,1.0,0.9977056652419796
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,27.75788354873657,33.557090282440186,61.31497383117676,0.9523809523809524,1.0,0.9090909090909092,0.9523809523809524,0.984154510784908
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,27.63916110992432,33.298672914505005,60.93783402442932,0.9523809523809524,1.0,0.9090909090909092,0.9523809523809524,0.9941797561406066
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,27.691202640533447,33.16163086891174,60.85283350944519,0.9523809523809524,1.0,0.9166666666666666,0.9565217391304348,0.9660185234919928
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,27.63902235031128,33.92629599571228,61.56531834602356,0.8095238095238095,1.0,0.7142857142857143,0.8333333333333333,0.9917396275350864
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,27.659461498260494,33.262070655822754,60.92153215408325,1.0,1.0,1.0,1.0,0.9825354317416226
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,27.875596046447754,33.19487738609314,61.070473432540894,0.9523809523809523,1.0,0.9166666666666666,0.9565217391304348,0.9515849325895288
